"age_group";"vac_exposure_date";"vac_concept_id";"n"
"60-69";2021-08-25;"AZ-ChAdOx1";4
"60-69";2021-08-26;"Pfizer-mRNA-BNT162b";21
"60-69";2021-08-26;"Moderna-mRNA-1273";9
"60-69";2021-08-26;"AZ-ChAdOx1";2
"60-69";2021-08-26;"Jansen-Ad26";1
"60-69";2021-08-27;"Pfizer-mRNA-BNT162b";7
"60-69";2021-08-27;"Moderna-mRNA-1273";2
"60-69";2021-08-27;"AZ-ChAdOx1";3
"60-69";2021-08-27;"Jansen-Ad26";1
"60-69";2021-08-28;"Pfizer-mRNA-BNT162b";5
"60-69";2021-08-28;"AZ-ChAdOx1";1
"60-69";2021-08-29;"Pfizer-mRNA-BNT162b";4
"60-69";2021-08-29;"Moderna-mRNA-1273";3
"60-69";2021-08-30;"Pfizer-mRNA-BNT162b";5
"60-69";2021-08-31;"Pfizer-mRNA-BNT162b";11
"60-69";2021-08-31;"Moderna-mRNA-1273";2
"60-69";2021-08-31;"AZ-ChAdOx1";5
"60-69";2021-08-31;"Jansen-Ad26";1
"60-69";2021-09-01;"Pfizer-mRNA-BNT162b";16
"60-69";2021-09-01;"Moderna-mRNA-1273";3
"60-69";2021-09-01;"AZ-ChAdOx1";1
"60-69";2021-09-01;"Jansen-Ad26";1
"60-69";2021-09-02;"Pfizer-mRNA-BNT162b";23
"60-69";2021-09-02;"Moderna-mRNA-1273";4
"60-69";2021-09-02;"AZ-ChAdOx1";2
"60-69";2021-09-03;"Pfizer-mRNA-BNT162b";8
"60-69";2021-09-03;"Moderna-mRNA-1273";1
"60-69";2021-09-03;"AZ-ChAdOx1";3
"60-69";2021-09-04;"Pfizer-mRNA-BNT162b";4
"60-69";2021-09-04;"Moderna-mRNA-1273";1
"60-69";2021-09-05;"Pfizer-mRNA-BNT162b";2
"60-69";2021-09-06;"Pfizer-mRNA-BNT162b";9
"60-69";2021-09-06;"Moderna-mRNA-1273";1
"60-69";2021-09-07;"Pfizer-mRNA-BNT162b";11
"60-69";2021-09-07;"AZ-ChAdOx1";4
"60-69";2021-09-08;"Pfizer-mRNA-BNT162b";11
"60-69";2021-09-08;"Moderna-mRNA-1273";3
"60-69";2021-09-08;"AZ-ChAdOx1";1
"60-69";2021-09-09;"Pfizer-mRNA-BNT162b";16
"60-69";2021-09-09;"Moderna-mRNA-1273";4
"60-69";2021-09-09;"AZ-ChAdOx1";1
"60-69";2021-09-09;"Jansen-Ad26";1
"60-69";2021-09-10;"Pfizer-mRNA-BNT162b";18
"60-69";2021-09-10;"Moderna-mRNA-1273";8
"60-69";2021-09-10;"AZ-ChAdOx1";1
"60-69";2021-09-11;"Moderna-mRNA-1273";9
"60-69";2021-09-12;"Pfizer-mRNA-BNT162b";1
"60-69";2021-09-12;"Moderna-mRNA-1273";8
"60-69";2021-09-13;"Pfizer-mRNA-BNT162b";3
"60-69";2021-09-13;"Moderna-mRNA-1273";30
"60-69";2021-09-14;"Pfizer-mRNA-BNT162b";12
"60-69";2021-09-14;"Moderna-mRNA-1273";47
"60-69";2021-09-14;"AZ-ChAdOx1";2
"60-69";2021-09-15;"Pfizer-mRNA-BNT162b";9
"60-69";2021-09-15;"Moderna-mRNA-1273";17
"60-69";2021-09-15;"AZ-ChAdOx1";1
"60-69";2021-09-16;"Pfizer-mRNA-BNT162b";25
"60-69";2021-09-16;"Moderna-mRNA-1273";16
"60-69";2021-09-16;"AZ-ChAdOx1";3
"60-69";2021-09-17;"Pfizer-mRNA-BNT162b";15
"60-69";2021-09-17;"Moderna-mRNA-1273";23
"60-69";2021-09-17;"AZ-ChAdOx1";1
"60-69";2021-09-18;"Pfizer-mRNA-BNT162b";2
"60-69";2021-09-19;"Pfizer-mRNA-BNT162b";1
"60-69";2021-09-20;"Pfizer-mRNA-BNT162b";4
"60-69";2021-09-20;"Moderna-mRNA-1273";22
"60-69";2021-09-20;"AZ-ChAdOx1";1
"60-69";2021-09-21;"Pfizer-mRNA-BNT162b";12
"60-69";2021-09-21;"Moderna-mRNA-1273";22
"60-69";2021-09-21;"AZ-ChAdOx1";4
"60-69";2021-09-22;"Pfizer-mRNA-BNT162b";9
"60-69";2021-09-22;"Moderna-mRNA-1273";23
"60-69";2021-09-22;"Jansen-Ad26";1
"60-69";2021-09-23;"Pfizer-mRNA-BNT162b";13
"60-69";2021-09-23;"Moderna-mRNA-1273";37
"60-69";2021-09-23;"AZ-ChAdOx1";3
"60-69";2021-09-24;"Pfizer-mRNA-BNT162b";23
"60-69";2021-09-24;"Moderna-mRNA-1273";6
"60-69";2021-09-25;"Pfizer-mRNA-BNT162b";2
"60-69";2021-09-26;"Moderna-mRNA-1273";1
"60-69";2021-09-27;"Pfizer-mRNA-BNT162b";15
"60-69";2021-09-27;"Moderna-mRNA-1273";27
"60-69";2021-09-28;"Pfizer-mRNA-BNT162b";13
"60-69";2021-09-28;"Moderna-mRNA-1273";47
"60-69";2021-09-29;"Pfizer-mRNA-BNT162b";11
"60-69";2021-09-29;"Moderna-mRNA-1273";65
"60-69";2021-09-30;"Pfizer-mRNA-BNT162b";17
"60-69";2021-09-30;"Moderna-mRNA-1273";81
"60-69";2021-10-01;"Pfizer-mRNA-BNT162b";13
"60-69";2021-10-01;"Moderna-mRNA-1273";82
"60-69";2021-10-02;"Pfizer-mRNA-BNT162b";1
"60-69";2021-10-04;"Pfizer-mRNA-BNT162b";5
"60-69";2021-10-04;"Moderna-mRNA-1273";31
"60-69";2021-10-05;"Pfizer-mRNA-BNT162b";14
"60-69";2021-10-05;"Moderna-mRNA-1273";107
"60-69";2021-10-05;"AZ-ChAdOx1";3
"60-69";2021-10-06;"Pfizer-mRNA-BNT162b";11
"60-69";2021-10-06;"Moderna-mRNA-1273";66
"60-69";2021-10-07;"Pfizer-mRNA-BNT162b";12
"60-69";2021-10-07;"Moderna-mRNA-1273";47
"60-69";2021-10-07;"Jansen-Ad26";1
"60-69";2021-10-08;"Pfizer-mRNA-BNT162b";20
"60-69";2021-10-08;"Moderna-mRNA-1273";32
"60-69";2021-10-09;"Pfizer-mRNA-BNT162b";1
"60-69";2021-10-09;"Moderna-mRNA-1273";1
"60-69";2021-10-11;"Pfizer-mRNA-BNT162b";4
"60-69";2021-10-11;"Moderna-mRNA-1273";4
"60-69";2021-10-13;"Pfizer-mRNA-BNT162b";13
"60-69";2021-10-13;"Moderna-mRNA-1273";33
"60-69";2021-10-14;"Pfizer-mRNA-BNT162b";14
"60-69";2021-10-14;"Moderna-mRNA-1273";56
"60-69";2021-10-15;"Pfizer-mRNA-BNT162b";6
"60-69";2021-10-15;"Moderna-mRNA-1273";35
"60-69";2021-10-16;"Pfizer-mRNA-BNT162b";1
"60-69";2021-10-17;"Moderna-mRNA-1273";1
"60-69";2021-10-18;"Pfizer-mRNA-BNT162b";12
"60-69";2021-10-18;"Moderna-mRNA-1273";29
"60-69";2021-10-19;"Pfizer-mRNA-BNT162b";4
"60-69";2021-10-19;"Moderna-mRNA-1273";42
"60-69";2021-10-20;"Pfizer-mRNA-BNT162b";7
"60-69";2021-10-20;"Moderna-mRNA-1273";72
"60-69";2021-10-21;"Pfizer-mRNA-BNT162b";13
"60-69";2021-10-21;"Moderna-mRNA-1273";109
"60-69";2021-10-22;"Pfizer-mRNA-BNT162b";8
"60-69";2021-10-22;"Moderna-mRNA-1273";37
"60-69";2021-10-24;"Moderna-mRNA-1273";1
"60-69";2021-10-25;"Pfizer-mRNA-BNT162b";8
"60-69";2021-10-25;"Moderna-mRNA-1273";11
"60-69";2021-10-26;"Pfizer-mRNA-BNT162b";7
"60-69";2021-10-26;"Moderna-mRNA-1273";70
"60-69";2021-10-26;"AZ-ChAdOx1";3
"60-69";2021-10-27;"Pfizer-mRNA-BNT162b";8
"60-69";2021-10-27;"Moderna-mRNA-1273";53
"60-69";2021-10-28;"Pfizer-mRNA-BNT162b";13
"60-69";2021-10-28;"Moderna-mRNA-1273";38
"60-69";2021-10-29;"Pfizer-mRNA-BNT162b";14
"60-69";2021-10-29;"Moderna-mRNA-1273";27
"60-69";2021-10-30;"Pfizer-mRNA-BNT162b";1
"60-69";2021-11-02;"Pfizer-mRNA-BNT162b";16
"60-69";2021-11-02;"Moderna-mRNA-1273";24
"60-69";2021-11-03;"Pfizer-mRNA-BNT162b";26
"60-69";2021-11-03;"Moderna-mRNA-1273";17
"60-69";2021-11-04;"Pfizer-mRNA-BNT162b";16
"60-69";2021-11-04;"Moderna-mRNA-1273";52
"60-69";2021-11-05;"Pfizer-mRNA-BNT162b";23
"60-69";2021-11-05;"Moderna-mRNA-1273";23
"60-69";2021-11-06;"Pfizer-mRNA-BNT162b";1
"60-69";2021-11-06;"Moderna-mRNA-1273";1
"60-69";2021-11-08;"Pfizer-mRNA-BNT162b";11
"60-69";2021-11-08;"Moderna-mRNA-1273";14
"60-69";2021-11-09;"Pfizer-mRNA-BNT162b";22
"60-69";2021-11-09;"Moderna-mRNA-1273";27
"60-69";2021-11-10;"Pfizer-mRNA-BNT162b";23
"60-69";2021-11-10;"Moderna-mRNA-1273";23
"60-69";2021-11-11;"Pfizer-mRNA-BNT162b";23
"60-69";2021-11-11;"Moderna-mRNA-1273";26
"60-69";2021-11-12;"Pfizer-mRNA-BNT162b";21
"60-69";2021-11-12;"Moderna-mRNA-1273";35
"60-69";2021-11-15;"Pfizer-mRNA-BNT162b";15
"60-69";2021-11-15;"Moderna-mRNA-1273";9
"60-69";2021-11-16;"Pfizer-mRNA-BNT162b";29
"60-69";2021-11-16;"Moderna-mRNA-1273";24
"60-69";2021-11-17;"Pfizer-mRNA-BNT162b";32
"60-69";2021-11-17;"Moderna-mRNA-1273";53
"60-69";2021-11-18;"Pfizer-mRNA-BNT162b";33
"60-69";2021-11-18;"Moderna-mRNA-1273";42
"60-69";2021-11-19;"Pfizer-mRNA-BNT162b";27
"60-69";2021-11-19;"Moderna-mRNA-1273";23
"60-69";2021-11-20;"Pfizer-mRNA-BNT162b";2
"60-69";2021-11-20;"Moderna-mRNA-1273";1
"60-69";2021-11-21;"Moderna-mRNA-1273";4
"60-69";2021-11-22;"Pfizer-mRNA-BNT162b";13
"60-69";2021-11-22;"Moderna-mRNA-1273";30
"60-69";2021-11-23;"Pfizer-mRNA-BNT162b";17
"60-69";2021-11-23;"Moderna-mRNA-1273";86
"60-69";2021-11-24;"Pfizer-mRNA-BNT162b";19
"60-69";2021-11-24;"Moderna-mRNA-1273";108
"60-69";2021-11-25;"Pfizer-mRNA-BNT162b";16
"60-69";2021-11-25;"Moderna-mRNA-1273";117
"60-69";2021-11-26;"Pfizer-mRNA-BNT162b";26
"60-69";2021-11-26;"Moderna-mRNA-1273";107
"60-69";2021-11-27;"Pfizer-mRNA-BNT162b";3
"60-69";2021-11-27;"Moderna-mRNA-1273";25
"60-69";2021-11-28;"Moderna-mRNA-1273";6
"60-69";2021-11-29;"Pfizer-mRNA-BNT162b";10
"60-69";2021-11-29;"Moderna-mRNA-1273";75
"60-69";2021-11-30;"Pfizer-mRNA-BNT162b";14
"60-69";2021-11-30;"Moderna-mRNA-1273";157
"60-69";2021-12-01;"Pfizer-mRNA-BNT162b";14
"60-69";2021-12-01;"Moderna-mRNA-1273";203
"60-69";2021-12-02;"Pfizer-mRNA-BNT162b";35
"60-69";2021-12-02;"Moderna-mRNA-1273";560
"60-69";2021-12-03;"Pfizer-mRNA-BNT162b";39
"60-69";2021-12-03;"Moderna-mRNA-1273";746
"60-69";2021-12-04;"Pfizer-mRNA-BNT162b";20
"60-69";2021-12-04;"Moderna-mRNA-1273";498
"60-69";2021-12-05;"Pfizer-mRNA-BNT162b";8
"60-69";2021-12-05;"Moderna-mRNA-1273";397
"60-69";2021-12-06;"Pfizer-mRNA-BNT162b";13
"60-69";2021-12-06;"Moderna-mRNA-1273";280
"60-69";2021-12-07;"Pfizer-mRNA-BNT162b";13
"60-69";2021-12-07;"Moderna-mRNA-1273";520
"60-69";2021-12-08;"Pfizer-mRNA-BNT162b";6
"60-69";2021-12-08;"Moderna-mRNA-1273";277
"60-69";2021-12-09;"Pfizer-mRNA-BNT162b";32
"60-69";2021-12-09;"Moderna-mRNA-1273";878
"60-69";2021-12-10;"Pfizer-mRNA-BNT162b";32
"60-69";2021-12-10;"Moderna-mRNA-1273";848
"60-69";2021-12-11;"Pfizer-mRNA-BNT162b";19
"60-69";2021-12-11;"Moderna-mRNA-1273";454
"60-69";2021-12-12;"Pfizer-mRNA-BNT162b";5
"60-69";2021-12-12;"Moderna-mRNA-1273";330
"60-69";2021-12-13;"Pfizer-mRNA-BNT162b";15
"60-69";2021-12-13;"Moderna-mRNA-1273";826
"60-69";2021-12-14;"Pfizer-mRNA-BNT162b";29
"60-69";2021-12-14;"Moderna-mRNA-1273";970
"60-69";2021-12-15;"Pfizer-mRNA-BNT162b";25
"60-69";2021-12-15;"Moderna-mRNA-1273";970
"60-69";2021-12-16;"Pfizer-mRNA-BNT162b";54
"60-69";2021-12-16;"Moderna-mRNA-1273";1024
"60-69";2021-12-16;"AZ-ChAdOx1";1
"60-69";2021-12-17;"Pfizer-mRNA-BNT162b";36
"60-69";2021-12-17;"Moderna-mRNA-1273";981
"60-69";2021-12-18;"Pfizer-mRNA-BNT162b";1
"60-69";2021-12-18;"Moderna-mRNA-1273";324
"60-69";2021-12-18;"AZ-ChAdOx1";1
"60-69";2021-12-19;"Moderna-mRNA-1273";130
"60-69";2021-12-20;"Pfizer-mRNA-BNT162b";17
"60-69";2021-12-20;"Moderna-mRNA-1273";600
"60-69";2021-12-21;"Pfizer-mRNA-BNT162b";29
"60-69";2021-12-21;"Moderna-mRNA-1273";830
"60-69";2021-12-22;"Pfizer-mRNA-BNT162b";14
"60-69";2021-12-22;"Moderna-mRNA-1273";597
"60-69";2021-12-23;"Pfizer-mRNA-BNT162b";29
"60-69";2021-12-23;"Moderna-mRNA-1273";481
"60-69";2021-12-24;"Pfizer-mRNA-BNT162b";6
"60-69";2021-12-24;"Moderna-mRNA-1273";105
"60-69";2021-12-27;"Pfizer-mRNA-BNT162b";17
"60-69";2021-12-27;"Moderna-mRNA-1273";253
"60-69";2021-12-28;"Pfizer-mRNA-BNT162b";16
"60-69";2021-12-28;"Moderna-mRNA-1273";338
"60-69";2021-12-29;"Pfizer-mRNA-BNT162b";11
"60-69";2021-12-29;"Moderna-mRNA-1273";259
"60-69";2021-12-30;"Pfizer-mRNA-BNT162b";17
"60-69";2021-12-30;"Moderna-mRNA-1273";203
"60-69";2021-12-31;"Pfizer-mRNA-BNT162b";5
"60-69";2021-12-31;"Moderna-mRNA-1273";57
"60-69";2022-01-02;"Moderna-mRNA-1273";18
"60-69";2022-01-03;"Pfizer-mRNA-BNT162b";5
"60-69";2022-01-03;"Moderna-mRNA-1273";113
"60-69";2022-01-04;"Pfizer-mRNA-BNT162b";4
"60-69";2022-01-04;"Moderna-mRNA-1273";168
"60-69";2022-01-05;"Pfizer-mRNA-BNT162b";5
"60-69";2022-01-05;"Moderna-mRNA-1273";69
"60-69";2022-01-06;"Moderna-mRNA-1273";1
"60-69";2022-01-07;"Pfizer-mRNA-BNT162b";10
"60-69";2022-01-07;"Moderna-mRNA-1273";111
"60-69";2022-01-08;"Pfizer-mRNA-BNT162b";1
"60-69";2022-01-08;"Moderna-mRNA-1273";52
"60-69";2022-01-09;"Moderna-mRNA-1273";27
"60-69";2022-01-10;"Pfizer-mRNA-BNT162b";1
"60-69";2022-01-10;"Moderna-mRNA-1273";135
"60-69";2022-01-11;"Pfizer-mRNA-BNT162b";4
"60-69";2022-01-11;"Moderna-mRNA-1273";147
"60-69";2022-01-12;"Pfizer-mRNA-BNT162b";5
"60-69";2022-01-12;"Moderna-mRNA-1273";160
"60-69";2022-01-13;"Pfizer-mRNA-BNT162b";13
"60-69";2022-01-13;"Moderna-mRNA-1273";154
"60-69";2022-01-14;"Pfizer-mRNA-BNT162b";4
"60-69";2022-01-14;"Moderna-mRNA-1273";119
"60-69";2022-01-15;"Moderna-mRNA-1273";19
"60-69";2022-01-15;"AZ-ChAdOx1";1
"60-69";2022-01-16;"Moderna-mRNA-1273";16
"60-69";2022-01-17;"Pfizer-mRNA-BNT162b";3
"60-69";2022-01-17;"Moderna-mRNA-1273";73
"60-69";2022-01-18;"Pfizer-mRNA-BNT162b";6
"60-69";2022-01-18;"Moderna-mRNA-1273";90
"60-69";2022-01-19;"Pfizer-mRNA-BNT162b";2
"60-69";2022-01-19;"Moderna-mRNA-1273";93
"60-69";2022-01-20;"Pfizer-mRNA-BNT162b";2
"60-69";2022-01-20;"Moderna-mRNA-1273";95
"60-69";2022-01-21;"Pfizer-mRNA-BNT162b";4
"60-69";2022-01-21;"Moderna-mRNA-1273";67
"60-69";2022-01-22;"Moderna-mRNA-1273";13
"60-69";2022-01-23;"Pfizer-mRNA-BNT162b";1
"60-69";2022-01-23;"Moderna-mRNA-1273";5
"60-69";2022-01-24;"Pfizer-mRNA-BNT162b";3
"60-69";2022-01-24;"Moderna-mRNA-1273";25
"60-69";2022-01-25;"Pfizer-mRNA-BNT162b";1
"60-69";2022-01-25;"Moderna-mRNA-1273";46
"60-69";2022-01-26;"Pfizer-mRNA-BNT162b";3
"60-69";2022-01-26;"Moderna-mRNA-1273";59
"60-69";2022-01-27;"Pfizer-mRNA-BNT162b";1
"60-69";2022-01-27;"Moderna-mRNA-1273";61
"60-69";2022-01-28;"Pfizer-mRNA-BNT162b";2
"60-69";2022-01-28;"Moderna-mRNA-1273";31
"60-69";2022-01-29;"Pfizer-mRNA-BNT162b";1
"60-69";2022-01-29;"Moderna-mRNA-1273";5
"60-69";2022-01-30;"Moderna-mRNA-1273";2
"60-69";2022-01-31;"Pfizer-mRNA-BNT162b";2
"60-69";2022-01-31;"Moderna-mRNA-1273";17
"60-69";2022-02-01;"Moderna-mRNA-1273";26
"60-69";2022-02-02;"Pfizer-mRNA-BNT162b";4
"60-69";2022-02-02;"Moderna-mRNA-1273";35
"60-69";2022-02-03;"Pfizer-mRNA-BNT162b";2
"60-69";2022-02-03;"Moderna-mRNA-1273";26
"60-69";2022-02-04;"Pfizer-mRNA-BNT162b";3
"60-69";2022-02-04;"Moderna-mRNA-1273";24
"60-69";2022-02-05;"Moderna-mRNA-1273";4
"60-69";2022-02-06;"Moderna-mRNA-1273";1
"60-69";2022-02-07;"Moderna-mRNA-1273";14
"60-69";2022-02-08;"Pfizer-mRNA-BNT162b";1
"60-69";2022-02-08;"Moderna-mRNA-1273";10
"60-69";2022-02-09;"Pfizer-mRNA-BNT162b";1
"60-69";2022-02-09;"Moderna-mRNA-1273";16
"60-69";2022-02-10;"Pfizer-mRNA-BNT162b";1
"60-69";2022-02-10;"Moderna-mRNA-1273";23
"60-69";2022-02-11;"Pfizer-mRNA-BNT162b";2
"60-69";2022-02-11;"Moderna-mRNA-1273";21
"60-69";2022-02-12;"Pfizer-mRNA-BNT162b";1
"60-69";2022-02-12;"Moderna-mRNA-1273";4
"60-69";2022-02-14;"Moderna-mRNA-1273";11
"60-69";2022-02-15;"Pfizer-mRNA-BNT162b";2
"60-69";2022-02-15;"Moderna-mRNA-1273";13
"60-69";2022-02-16;"Pfizer-mRNA-BNT162b";1
"60-69";2022-02-16;"Moderna-mRNA-1273";8
"60-69";2022-02-17;"Pfizer-mRNA-BNT162b";1
"60-69";2022-02-17;"Moderna-mRNA-1273";15
"60-69";2022-02-18;"Moderna-mRNA-1273";14
"60-69";2022-02-18;"AZ-ChAdOx1";1
"60-69";2022-02-19;"Moderna-mRNA-1273";1
"60-69";2022-02-21;"Moderna-mRNA-1273";8
"60-69";2022-02-22;"Moderna-mRNA-1273";9
"60-69";2022-02-23;"Pfizer-mRNA-BNT162b";1
"60-69";2022-02-23;"Moderna-mRNA-1273";13
"60-69";2022-02-24;"Pfizer-mRNA-BNT162b";1
"60-69";2022-02-24;"Moderna-mRNA-1273";10
"60-69";2022-02-25;"Moderna-mRNA-1273";6
"60-69";2022-02-26;"Pfizer-mRNA-BNT162b";1
"60-69";2022-02-26;"Moderna-mRNA-1273";4
"60-69";2022-02-27;"Moderna-mRNA-1273";2
"60-69";2022-02-28;"Moderna-mRNA-1273";9
"60-69";2022-03-01;"Pfizer-mRNA-BNT162b";2
"60-69";2022-03-01;"Moderna-mRNA-1273";4
"60-69";2022-03-02;"Pfizer-mRNA-BNT162b";1
"60-69";2022-03-02;"Moderna-mRNA-1273";3
"60-69";2022-03-03;"Moderna-mRNA-1273";9
"60-69";2022-03-04;"Pfizer-mRNA-BNT162b";1
"60-69";2022-03-04;"Moderna-mRNA-1273";13
"60-69";2022-03-05;"Moderna-mRNA-1273";1
"60-69";2022-03-07;"Moderna-mRNA-1273";2
"60-69";2022-03-08;"Pfizer-mRNA-BNT162b";1
"60-69";2022-03-08;"Moderna-mRNA-1273";7
"60-69";2022-03-09;"Pfizer-mRNA-BNT162b";1
"60-69";2022-03-09;"Moderna-mRNA-1273";2
"60-69";2022-03-10;"Pfizer-mRNA-BNT162b";2
"60-69";2022-03-10;"Moderna-mRNA-1273";4
"60-69";2022-03-11;"Pfizer-mRNA-BNT162b";3
"60-69";2022-03-11;"Moderna-mRNA-1273";7
"60-69";2022-03-12;"Moderna-mRNA-1273";1
"60-69";2022-03-14;"Moderna-mRNA-1273";2
"60-69";2022-03-15;"Pfizer-mRNA-BNT162b";2
"60-69";2022-03-15;"Moderna-mRNA-1273";3
"60-69";2022-03-16;"Pfizer-mRNA-BNT162b";2
"60-69";2022-03-16;"Moderna-mRNA-1273";1
"60-69";2022-03-17;"Pfizer-mRNA-BNT162b";2
"60-69";2022-03-17;"Moderna-mRNA-1273";2
"60-69";2022-03-18;"Pfizer-mRNA-BNT162b";2
"60-69";2022-03-18;"Moderna-mRNA-1273";3
"60-69";2022-03-19;"Pfizer-mRNA-BNT162b";2
"60-69";2022-03-19;"Moderna-mRNA-1273";1
"60-69";2022-03-21;"Pfizer-mRNA-BNT162b";2
"60-69";2022-03-21;"Moderna-mRNA-1273";3
"60-69";2022-03-22;"Pfizer-mRNA-BNT162b";1
"60-69";2022-03-22;"Moderna-mRNA-1273";2
"60-69";2022-03-23;"Pfizer-mRNA-BNT162b";4
"60-69";2022-03-23;"Moderna-mRNA-1273";3
"60-69";2022-03-24;"Pfizer-mRNA-BNT162b";6
"60-69";2022-03-24;"Moderna-mRNA-1273";6
"60-69";2022-03-25;"Pfizer-mRNA-BNT162b";1
"60-69";2022-03-25;"Moderna-mRNA-1273";6
"60-69";2022-03-26;"Pfizer-mRNA-BNT162b";1
"60-69";2022-03-26;"Moderna-mRNA-1273";3
"60-69";2022-03-28;"Moderna-mRNA-1273";1
"60-69";2022-03-29;"Pfizer-mRNA-BNT162b";1
"60-69";2022-03-29;"Moderna-mRNA-1273";3
"60-69";2022-03-30;"Pfizer-mRNA-BNT162b";1
"60-69";2022-03-30;"Moderna-mRNA-1273";4
"60-69";2022-03-31;"Moderna-mRNA-1273";2
"60-69";2022-04-01;"Pfizer-mRNA-BNT162b";2
"60-69";2022-04-01;"Moderna-mRNA-1273";1
"60-69";2022-04-02;"Moderna-mRNA-1273";2
"60-69";2022-04-04;"Pfizer-mRNA-BNT162b";1
"60-69";2022-04-04;"Moderna-mRNA-1273";1
"60-69";2022-04-05;"Pfizer-mRNA-BNT162b";7
"60-69";2022-04-05;"Moderna-mRNA-1273";3
"60-69";2022-04-06;"Pfizer-mRNA-BNT162b";5
"60-69";2022-04-07;"Pfizer-mRNA-BNT162b";2
"60-69";2022-04-07;"Moderna-mRNA-1273";1
"60-69";2022-04-08;"Pfizer-mRNA-BNT162b";4
"60-69";2022-04-08;"Moderna-mRNA-1273";4
"60-69";2022-04-09;"Pfizer-mRNA-BNT162b";2
"60-69";2022-04-09;"Moderna-mRNA-1273";1
"60-69";2022-04-11;"Moderna-mRNA-1273";2
"60-69";2022-04-12;"Pfizer-mRNA-BNT162b";2
"60-69";2022-04-13;"Pfizer-mRNA-BNT162b";2
"60-69";2022-04-19;"Pfizer-mRNA-BNT162b";2
"60-69";2022-04-20;"Pfizer-mRNA-BNT162b";2
"60-69";2022-04-20;"Moderna-mRNA-1273";1
"60-69";2022-04-21;"Pfizer-mRNA-BNT162b";1
"60-69";2022-04-21;"Moderna-mRNA-1273";2
"60-69";2022-04-22;"Pfizer-mRNA-BNT162b";5
"60-69";2022-04-25;"Pfizer-mRNA-BNT162b";2
"60-69";2022-04-26;"Pfizer-mRNA-BNT162b";2
"60-69";2022-04-27;"Pfizer-mRNA-BNT162b";2
"60-69";2022-04-28;"Pfizer-mRNA-BNT162b";3
"60-69";2022-04-28;"Moderna-mRNA-1273";4
"60-69";2022-04-29;"Pfizer-mRNA-BNT162b";5
"60-69";2022-04-30;"Pfizer-mRNA-BNT162b";1
"60-69";2022-05-02;"Pfizer-mRNA-BNT162b";3
"60-69";2022-05-03;"Pfizer-mRNA-BNT162b";1
"60-69";2022-05-03;"Moderna-mRNA-1273";1
"60-69";2022-05-04;"Pfizer-mRNA-BNT162b";2
"60-69";2022-05-05;"Pfizer-mRNA-BNT162b";5
"60-69";2022-05-06;"Pfizer-mRNA-BNT162b";8
"60-69";2022-05-07;"Pfizer-mRNA-BNT162b";1
"60-69";2022-05-09;"Pfizer-mRNA-BNT162b";1
"60-69";2022-05-10;"Pfizer-mRNA-BNT162b";1
"60-69";2022-05-11;"Pfizer-mRNA-BNT162b";3
"60-69";2022-05-12;"Pfizer-mRNA-BNT162b";2
"60-69";2022-05-13;"Pfizer-mRNA-BNT162b";8
"60-69";2022-05-13;"Moderna-mRNA-1273";1
"60-69";2022-05-14;"Pfizer-mRNA-BNT162b";2
"60-69";2022-05-16;"Pfizer-mRNA-BNT162b";2
"60-69";2022-05-17;"Pfizer-mRNA-BNT162b";3
"60-69";2022-05-18;"Pfizer-mRNA-BNT162b";5
"60-69";2022-05-18;"Moderna-mRNA-1273";1
"60-69";2022-05-19;"Pfizer-mRNA-BNT162b";4
"60-69";2022-05-20;"Pfizer-mRNA-BNT162b";3
"60-69";2022-05-24;"Pfizer-mRNA-BNT162b";3
"60-69";2022-05-25;"Pfizer-mRNA-BNT162b";5
"60-69";2022-05-26;"Pfizer-mRNA-BNT162b";3
"60-69";2022-05-26;"Moderna-mRNA-1273";1
"60-69";2022-05-27;"Pfizer-mRNA-BNT162b";2
"60-69";2022-05-30;"Pfizer-mRNA-BNT162b";1
"60-69";2022-05-31;"Pfizer-mRNA-BNT162b";1
"60-69";2022-06-01;"Pfizer-mRNA-BNT162b";3
"60-69";2022-06-02;"Pfizer-mRNA-BNT162b";4
"60-69";2022-06-02;"Moderna-mRNA-1273";1
"60-69";2022-06-03;"Pfizer-mRNA-BNT162b";4
"60-69";2022-06-05;"Pfizer-mRNA-BNT162b";1
"60-69";2022-06-07;"Pfizer-mRNA-BNT162b";2
"60-69";2022-06-08;"Pfizer-mRNA-BNT162b";3
"60-69";2022-06-09;"Pfizer-mRNA-BNT162b";3
"60-69";2022-06-10;"Pfizer-mRNA-BNT162b";4
"60-69";2022-06-13;"Pfizer-mRNA-BNT162b";1
"60-69";2022-06-13;"Moderna-mRNA-1273";3
"60-69";2022-06-14;"Pfizer-mRNA-BNT162b";3
"60-69";2022-06-15;"Pfizer-mRNA-BNT162b";1
"60-69";2022-06-16;"Pfizer-mRNA-BNT162b";4
"60-69";2022-06-17;"Pfizer-mRNA-BNT162b";5
"60-69";2022-06-21;"Pfizer-mRNA-BNT162b";6
"60-69";2022-06-22;"Pfizer-mRNA-BNT162b";2
"60-69";2022-06-25;"Pfizer-mRNA-BNT162b";1
"60-69";2022-06-27;"Pfizer-mRNA-BNT162b";1
"60-69";2022-06-28;"Pfizer-mRNA-BNT162b";2
"60-69";2022-06-29;"Pfizer-mRNA-BNT162b";6
