"cancer_diagnosis_time";"vac_number";"vac_exposure_date";"n";"n_total";"cum_sum"
"1";"Dose Two";2022-04-29;1;24440;0.845540098199673
"1";"Dose Two";2022-05-02;1;24440;0.845581014729951
"1";"Dose Two";2022-05-05;1;24440;0.845621931260229
"1";"Dose Two";2022-05-06;1;24440;0.845662847790507
"1";"Dose Two";2022-05-09;1;24440;0.845703764320786
"1";"Dose Two";2022-05-12;1;24440;0.845744680851064
"1";"Dose Two";2022-05-13;1;24440;0.845785597381342
"1";"Dose Two";2022-06-02;1;24440;0.84582651391162
"1";"Dose Two";2022-06-03;1;24440;0.845867430441898
"1";"Dose Two";2022-06-08;1;24440;0.845908346972177
"1";"Dose Two";2022-06-18;1;24440;0.845949263502455
"1";"Dose Two";2022-06-21;1;24440;0.845990180032733
"1";"Dose Two";2022-06-30;1;24440;0.846031096563011
"1";"Dose Two";NA;3763;24440;1
"1";"Booster";2021-06-03;1;24440;4.09165302782324e-05
"1";"Booster";2021-09-10;1;24440;8.18330605564648e-05
"1";"Booster";2021-09-11;7;24440;0.000368248772504092
"1";"Booster";2021-09-12;5;24440;0.000572831423895254
"1";"Booster";2021-09-13;36;24440;0.00204582651391162
"1";"Booster";2021-09-14;31;24440;0.00331423895253682
"1";"Booster";2021-09-15;10;24440;0.00372340425531915
"1";"Booster";2021-09-16;16;24440;0.00437806873977087
"1";"Booster";2021-09-17;25;24440;0.00540098199672668
"1";"Booster";2021-09-20;25;24440;0.00642389525368249
"1";"Booster";2021-09-21;17;24440;0.00711947626841244
"1";"Booster";2021-09-22;23;24440;0.00806055646481178
"1";"Booster";2021-09-23;34;24440;0.00945171849427169
"1";"Booster";2021-09-24;16;24440;0.0101063829787234
"1";"Booster";2021-09-25;3;24440;0.0102291325695581
"1";"Booster";2021-09-27;20;24440;0.0110474631751228
"1";"Booster";2021-09-28;30;24440;0.0122749590834697
"1";"Booster";2021-09-29;66;24440;0.0149754500818331
"1";"Booster";2021-09-30;54;24440;0.0171849427168576
"1";"Booster";2021-10-01;45;24440;0.0190261865793781
"1";"Booster";2021-10-02;1;24440;0.0190671031096563
"1";"Booster";2021-10-04;30;24440;0.0202945990180033
"1";"Booster";2021-10-05;81;24440;0.0236088379705401
"1";"Booster";2021-10-06;59;24440;0.0260229132569558
"1";"Booster";2021-10-07;35;24440;0.0274549918166939
"1";"Booster";2021-10-08;21;24440;0.0283142389525368
"1";"Booster";2021-10-11;6;24440;0.0285597381342062
"1";"Booster";2021-10-13;35;24440;0.0299918166939444
"1";"Booster";2021-10-14;51;24440;0.0320785597381342
"1";"Booster";2021-10-15;31;24440;0.0333469721767594
"1";"Booster";2021-10-18;21;24440;0.0342062193126023
"1";"Booster";2021-10-19;32;24440;0.0355155482815057
"1";"Booster";2021-10-20;77;24440;0.0386661211129296
"1";"Booster";2021-10-21;92;24440;0.042430441898527
"1";"Booster";2021-10-22;24;24440;0.0434124386252046
"1";"Booster";2021-10-25;43;24440;0.0451718494271686
"1";"Booster";2021-10-26;123;24440;0.0502045826513912
"1";"Booster";2021-10-27;164;24440;0.0569148936170213
"1";"Booster";2021-10-28;171;24440;0.063911620294599
"1";"Booster";2021-10-29;166;24440;0.0707037643207856
"1";"Booster";2021-10-30;8;24440;0.0710310965630115
"1";"Booster";2021-11-01;1;24440;0.0710720130932897
"1";"Booster";2021-11-02;141;24440;0.0768412438625205
"1";"Booster";2021-11-03;160;24440;0.0833878887070376
"1";"Booster";2021-11-04;214;24440;0.0921440261865794
"1";"Booster";2021-11-05;174;24440;0.0992635024549918
"1";"Booster";2021-11-06;7;24440;0.0995499181669394
"1";"Booster";2021-11-08;126;24440;0.104705400981997
"1";"Booster";2021-11-09;189;24440;0.112438625204583
"1";"Booster";2021-11-10;212;24440;0.121112929623568
"1";"Booster";2021-11-11;236;24440;0.130769230769231
"1";"Booster";2021-11-12;186;24440;0.138379705400982
"1";"Booster";2021-11-13;5;24440;0.138584288052373
"1";"Booster";2021-11-15;116;24440;0.143330605564648
"1";"Booster";2021-11-16;221;24440;0.152373158756137
"1";"Booster";2021-11-17;257;24440;0.162888707037643
"1";"Booster";2021-11-18;226;24440;0.172135842880524
"1";"Booster";2021-11-19;194;24440;0.180073649754501
"1";"Booster";2021-11-20;14;24440;0.180646481178396
"1";"Booster";2021-11-21;1;24440;0.180687397708674
"1";"Booster";2021-11-22;135;24440;0.186211129296236
"1";"Booster";2021-11-23;209;24440;0.194762684124386
"1";"Booster";2021-11-24;259;24440;0.205360065466448
"1";"Booster";2021-11-25;256;24440;0.215834697217676
"1";"Booster";2021-11-26;232;24440;0.225327332242226
"1";"Booster";2021-11-27;24;24440;0.226309328968903
"1";"Booster";2021-11-29;146;24440;0.232283142389525
"1";"Booster";2021-11-30;236;24440;0.241939443535188
"1";"Booster";2021-12-01;274;24440;0.253150572831424
"1";"Booster";2021-12-02;392;24440;0.269189852700491
"1";"Booster";2021-12-03;385;24440;0.28494271685761
"1";"Booster";2021-12-04;145;24440;0.290875613747954
"1";"Booster";2021-12-05;100;24440;0.294967266775777
"1";"Booster";2021-12-06;65;24440;0.297626841243863
"1";"Booster";2021-12-07;172;24440;0.304664484451719
"1";"Booster";2021-12-08;76;24440;0.307774140752864
"1";"Booster";2021-12-09;400;24440;0.324140752864157
"1";"Booster";2021-12-10;388;24440;0.340016366612111
"1";"Booster";2021-12-11;122;24440;0.345008183306056
"1";"Booster";2021-12-12;96;24440;0.348936170212766
"1";"Booster";2021-12-13;339;24440;0.362806873977087
"1";"Booster";2021-12-14;396;24440;0.379009819967267
"1";"Booster";2021-12-15;391;24440;0.395008183306056
"1";"Booster";2021-12-16;422;24440;0.41227495908347
"1";"Booster";2021-12-17;401;24440;0.428682487725041
"1";"Booster";2021-12-18;118;24440;0.433510638297872
"1";"Booster";2021-12-19;43;24440;0.435270049099836
"1";"Booster";2021-12-20;246;24440;0.445335515548281
"1";"Booster";2021-12-21;367;24440;0.460351882160393
"1";"Booster";2021-12-22;313;24440;0.47315875613748
"1";"Booster";2021-12-23;321;24440;0.486292962356792
"1";"Booster";2021-12-24;100;24440;0.490384615384615
"1";"Booster";2021-12-27;185;24440;0.497954173486088
"1";"Booster";2021-12-28;272;24440;0.509083469721768
"1";"Booster";2021-12-29;212;24440;0.517757774140753
"1";"Booster";2021-12-30;215;24440;0.526554828150573
"1";"Booster";2021-12-31;88;24440;0.530155482815057
"1";"Booster";2022-01-01;4;24440;0.53031914893617
"1";"Booster";2022-01-02;70;24440;0.533183306055646
"1";"Booster";2022-01-03;173;24440;0.540261865793781
"1";"Booster";2022-01-04;215;24440;0.549058919803601
"1";"Booster";2022-01-05;99;24440;0.553109656301146
"1";"Booster";2022-01-06;1;24440;0.553150572831424
"1";"Booster";2022-01-07;164;24440;0.559860883797054
"1";"Booster";2022-01-08;117;24440;0.564648117839607
"1";"Booster";2022-01-09;92;24440;0.568412438625205
"1";"Booster";2022-01-10;176;24440;0.575613747954174
"1";"Booster";2022-01-11;167;24440;0.582446808510638
"1";"Booster";2022-01-12;195;24440;0.590425531914894
"1";"Booster";2022-01-13;193;24440;0.598322422258592
"1";"Booster";2022-01-14;179;24440;0.605646481178396
"1";"Booster";2022-01-15;78;24440;0.608837970540098
"1";"Booster";2022-01-16;54;24440;0.611047463175123
"1";"Booster";2022-01-17;108;24440;0.615466448445172
"1";"Booster";2022-01-18;138;24440;0.621112929623568
"1";"Booster";2022-01-19;95;24440;0.625
"1";"Booster";2022-01-20;98;24440;0.629009819967267
"1";"Booster";2022-01-21;94;24440;0.632855973813421
"1";"Booster";2022-01-22;37;24440;0.634369885433715
"1";"Booster";2022-01-23;23;24440;0.635310965630115
"1";"Booster";2022-01-24;50;24440;0.637356792144026
"1";"Booster";2022-01-25;57;24440;0.639689034369885
"1";"Booster";2022-01-26;50;24440;0.641734860883797
"1";"Booster";2022-01-27;50;24440;0.643780687397709
"1";"Booster";2022-01-28;52;24440;0.645908346972177
"1";"Booster";2022-01-29;17;24440;0.646603927986907
"1";"Booster";2022-01-30;4;24440;0.64676759410802
"1";"Booster";2022-01-31;26;24440;0.647831423895254
"1";"Booster";2022-02-01;18;24440;0.648567921440262
"1";"Booster";2022-02-02;29;24440;0.649754500818331
"1";"Booster";2022-02-03;20;24440;0.650572831423895
"1";"Booster";2022-02-04;28;24440;0.651718494271686
"1";"Booster";2022-02-05;4;24440;0.651882160392799
"1";"Booster";2022-02-06;1;24440;0.651923076923077
"1";"Booster";2022-02-07;9;24440;0.652291325695581
"1";"Booster";2022-02-08;15;24440;0.652905073649754
"1";"Booster";2022-02-09;16;24440;0.653559738134206
"1";"Booster";2022-02-10;20;24440;0.654378068739771
"1";"Booster";2022-02-11;39;24440;0.655973813420622
"1";"Booster";2022-02-12;10;24440;0.656382978723404
"1";"Booster";2022-02-13;2;24440;0.656464811783961
"1";"Booster";2022-02-14;7;24440;0.656751227495908
"1";"Booster";2022-02-15;16;24440;0.65740589198036
"1";"Booster";2022-02-16;12;24440;0.657896890343699
"1";"Booster";2022-02-17;11;24440;0.658346972176759
"1";"Booster";2022-02-18;13;24440;0.658878887070376
"1";"Booster";2022-02-19;6;24440;0.659124386252046
"1";"Booster";2022-02-20;1;24440;0.659165302782324
"1";"Booster";2022-02-21;5;24440;0.659369885433715
"1";"Booster";2022-02-22;1;24440;0.659410801963993
"1";"Booster";2022-02-23;11;24440;0.659860883797054
"1";"Booster";2022-02-24;12;24440;0.660351882160393
"1";"Booster";2022-02-25;12;24440;0.660842880523732
"1";"Booster";2022-02-26;4;24440;0.661006546644844
"1";"Booster";2022-02-27;4;24440;0.661170212765957
"1";"Booster";2022-02-28;7;24440;0.661456628477905
"1";"Booster";2022-03-01;7;24440;0.661743044189853
"1";"Booster";2022-03-02;5;24440;0.661947626841244
"1";"Booster";2022-03-03;10;24440;0.662356792144026
"1";"Booster";2022-03-04;11;24440;0.662806873977087
"1";"Booster";2022-03-05;3;24440;0.662929623567921
"1";"Booster";2022-03-06;1;24440;0.6629705400982
"1";"Booster";2022-03-07;1;24440;0.663011456628478
"1";"Booster";2022-03-08;3;24440;0.663134206219313
"1";"Booster";2022-03-09;5;24440;0.663338788870704
"1";"Booster";2022-03-10;5;24440;0.663543371522095
"1";"Booster";2022-03-11;12;24440;0.664034369885434
"1";"Booster";2022-03-12;3;24440;0.664157119476268
"1";"Booster";2022-03-13;1;24440;0.664198036006547
"1";"Booster";2022-03-14;3;24440;0.664320785597381
"1";"Booster";2022-03-15;4;24440;0.664484451718494
"1";"Booster";2022-03-16;3;24440;0.664607201309329
"1";"Booster";2022-03-17;4;24440;0.664770867430442
"1";"Booster";2022-03-18;6;24440;0.665016366612111
"1";"Booster";2022-03-19;1;24440;0.66505728314239
"1";"Booster";2022-03-21;6;24440;0.665302782324059
"1";"Booster";2022-03-22;5;24440;0.66550736497545
"1";"Booster";2022-03-23;6;24440;0.665752864157119
"1";"Booster";2022-03-24;10;24440;0.666162029459902
"1";"Booster";2022-03-25;6;24440;0.666407528641571
"1";"Booster";2022-03-26;2;24440;0.666489361702128
"1";"Booster";2022-03-27;2;24440;0.666571194762684
"1";"Booster";2022-03-28;2;24440;0.666653027823241
"1";"Booster";2022-03-29;2;24440;0.666734860883797
"1";"Booster";2022-03-30;6;24440;0.666980360065466
"1";"Booster";2022-03-31;5;24440;0.667184942716858
"1";"Booster";2022-04-01;1;24440;0.667225859247136
"1";"Booster";2022-04-02;1;24440;0.667266775777414
"1";"Booster";2022-04-04;1;24440;0.667307692307692
"1";"Booster";2022-04-05;8;24440;0.667635024549918
"1";"Booster";2022-04-06;6;24440;0.667880523731588
"1";"Booster";2022-04-07;4;24440;0.668044189852701
"1";"Booster";2022-04-08;5;24440;0.668248772504092
"1";"Booster";2022-04-10;1;24440;0.66828968903437
"1";"Booster";2022-04-11;2;24440;0.668371522094926
"1";"Booster";2022-04-12;1;24440;0.668412438625205
"1";"Booster";2022-04-13;3;24440;0.668535188216039
"1";"Booster";2022-04-19;4;24440;0.668698854337152
"1";"Booster";2022-04-20;3;24440;0.668821603927987
"1";"Booster";2022-04-21;5;24440;0.669026186579378
"1";"Booster";2022-04-22;4;24440;0.669189852700491
"1";"Booster";2022-04-23;2;24440;0.669271685761047
"1";"Booster";2022-04-25;2;24440;0.669353518821604
"1";"Booster";2022-04-26;7;24440;0.669639934533552
"1";"Booster";2022-04-27;2;24440;0.669721767594108
"1";"Booster";2022-04-28;5;24440;0.669926350245499
"1";"Booster";2022-04-29;3;24440;0.670049099836334
"1";"Booster";2022-04-30;1;24440;0.670090016366612
"1";"Booster";2022-05-02;1;24440;0.67013093289689
"1";"Booster";2022-05-03;4;24440;0.670294599018003
"1";"Booster";2022-05-04;3;24440;0.670417348608838
"1";"Booster";2022-05-05;4;24440;0.670581014729951
"1";"Booster";2022-05-06;9;24440;0.670949263502455
"1";"Booster";2022-05-09;1;24440;0.670990180032733
"1";"Booster";2022-05-10;7;24440;0.671276595744681
"1";"Booster";2022-05-11;1;24440;0.671317512274959
"1";"Booster";2022-05-12;2;24440;0.671399345335516
"1";"Booster";2022-05-13;8;24440;0.671726677577741
"1";"Booster";2022-05-14;1;24440;0.67176759410802
"1";"Booster";2022-05-16;1;24440;0.671808510638298
"1";"Booster";2022-05-17;2;24440;0.671890343698854
"1";"Booster";2022-05-18;1;24440;0.671931260229133
"1";"Booster";2022-05-19;4;24440;0.672094926350245
"1";"Booster";2022-05-20;6;24440;0.672340425531915
"1";"Booster";2022-05-21;1;24440;0.672381342062193
"1";"Booster";2022-05-22;1;24440;0.672422258592471
"1";"Booster";2022-05-23;2;24440;0.672504091653028
"1";"Booster";2022-05-24;2;24440;0.672585924713584
"1";"Booster";2022-05-25;1;24440;0.672626841243863
"1";"Booster";2022-05-26;7;24440;0.67291325695581
"1";"Booster";2022-05-27;4;24440;0.673076923076923
"1";"Booster";2022-05-30;3;24440;0.673199672667758
"1";"Booster";2022-05-31;3;24440;0.673322422258593
"1";"Booster";2022-06-01;4;24440;0.673486088379705
"1";"Booster";2022-06-02;4;24440;0.673649754500818
"1";"Booster";2022-06-03;5;24440;0.673854337152209
"1";"Booster";2022-06-04;1;24440;0.673895253682488
"1";"Booster";2022-06-07;2;24440;0.673977086743044
"1";"Booster";2022-06-08;3;24440;0.674099836333879
"1";"Booster";2022-06-09;4;24440;0.674263502454992
"1";"Booster";2022-06-10;3;24440;0.674386252045826
"1";"Booster";2022-06-14;5;24440;0.674590834697218
"1";"Booster";2022-06-15;6;24440;0.674836333878887
"1";"Booster";2022-06-16;3;24440;0.674959083469722
"1";"Booster";2022-06-17;6;24440;0.675204582651391
"1";"Booster";2022-06-20;2;24440;0.675286415711948
"1";"Booster";2022-06-21;2;24440;0.675368248772504
"1";"Booster";2022-06-22;5;24440;0.675572831423895
"1";"Booster";2022-06-23;2;24440;0.675654664484452
"1";"Booster";2022-06-27;3;24440;0.675777414075286
"1";"Booster";2022-06-28;3;24440;0.675900163666121
"1";"Booster";2022-06-29;3;24440;0.676022913256956
"1";"Booster";2022-06-30;5;24440;0.676227495908347
"1";"Booster";NA;7913;24440;1
"2";"Dose One";2020-12-27;2;21542;9.28418902608857e-05
"2";"Dose One";2020-12-30;3;21542;0.000232104725652214
"2";"Dose One";2020-12-31;1;21542;0.000278525670782657
"2";"Dose One";2021-01-02;1;21542;0.0003249466159131
"2";"Dose One";2021-01-04;3;21542;0.000464209451304429
"2";"Dose One";2021-01-05;16;21542;0.00120694457339151
"2";"Dose One";2021-01-06;1;21542;0.00125336551852196
"2";"Dose One";2021-01-07;22;21542;0.0022746263113917
"2";"Dose One";2021-01-08;31;21542;0.00371367561043543
"2";"Dose One";2021-01-09;8;21542;0.00408504317147897
"2";"Dose One";2021-01-10;3;21542;0.0042243060068703
"2";"Dose One";2021-01-11;16;21542;0.00496704112895739
"2";"Dose One";2021-01-12;26;21542;0.0061739857023489
"2";"Dose One";2021-01-13;15;21542;0.00687029987930554
"2";"Dose One";2021-01-14;21;21542;0.00784513972704484
"2";"Dose One";2021-01-15;29;21542;0.00919134713582768
"2";"Dose One";2021-01-16;10;21542;0.00965555658713211
"2";"Dose One";2021-01-17;2;21542;0.009748398477393
"2";"Dose One";2021-01-18;25;21542;0.0109089221056541
"2";"Dose One";2021-01-19;5;21542;0.0111410268313063
"2";"Dose One";2021-01-20;6;21542;0.0114195525020889
"2";"Dose One";2021-01-21;4;21542;0.0116052362826107
"2";"Dose One";2021-01-22;7;21542;0.0119301828985238
"2";"Dose One";2021-01-23;4;21542;0.0121158666790456
"2";"Dose One";2021-01-25;3;21542;0.0122551295144369
"2";"Dose One";2021-01-26;3;21542;0.0123943923498282
"2";"Dose One";2021-01-28;3;21542;0.0125336551852196
"2";"Dose One";2021-01-29;1;21542;0.01258007613035
"2";"Dose One";2021-01-31;2;21542;0.0126729180206109
"2";"Dose One";2021-02-01;3;21542;0.0128121808560022
"2";"Dose One";2021-02-03;3;21542;0.0129514436913936
"2";"Dose One";2021-02-04;2;21542;0.0130442855816544
"2";"Dose One";2021-02-05;1;21542;0.0130907065267849
"2";"Dose One";2021-02-06;1;21542;0.0131371274719153
"2";"Dose One";2021-02-08;2;21542;0.0132299693621762
"2";"Dose One";2021-02-09;4;21542;0.013415653142698
"2";"Dose One";2021-02-10;13;21542;0.0140191254293937
"2";"Dose One";2021-02-11;17;21542;0.0148082814966113
"2";"Dose One";2021-02-12;26;21542;0.0160152260700028
"2";"Dose One";2021-02-13;6;21542;0.0162937517407854
"2";"Dose One";2021-02-14;2;21542;0.0163865936310463
"2";"Dose One";2021-02-15;13;21542;0.0169900659177421
"2";"Dose One";2021-02-16;16;21542;0.0177328010398292
"2";"Dose One";2021-02-17;23;21542;0.0188004827778294
"2";"Dose One";2021-02-18;58;21542;0.021492897595395
"2";"Dose One";2021-02-19;65;21542;0.0245102590288738
"2";"Dose One";2021-02-20;6;21542;0.0247887846996565
"2";"Dose One";2021-02-22;31;21542;0.0262278339987002
"2";"Dose One";2021-02-23;131;21542;0.0323089778107882
"2";"Dose One";2021-02-24;230;21542;0.0429857951907901
"2";"Dose One";2021-02-25;222;21542;0.0532912450097484
"2";"Dose One";2021-02-26;131;21542;0.0593723888218364
"2";"Dose One";2021-02-27;5;21542;0.0596044935474886
"2";"Dose One";2021-03-01;21;21542;0.0605793333952279
"2";"Dose One";2021-03-02;98;21542;0.0651285860180113
"2";"Dose One";2021-03-03;185;21542;0.0737164608671433
"2";"Dose One";2021-03-04;168;21542;0.0815151796490576
"2";"Dose One";2021-03-05;121;21542;0.0871321140098412
"2";"Dose One";2021-03-06;6;21542;0.0874106396806239
"2";"Dose One";2021-03-07;1;21542;0.0874570606257543
"2";"Dose One";2021-03-08;31;21542;0.0888961099247981
"2";"Dose One";2021-03-09;60;21542;0.0916813666326246
"2";"Dose One";2021-03-10;88;21542;0.0957664098041036
"2";"Dose One";2021-03-11;67;21542;0.0988766131278433
