"vac_exposure_date";"vac_number";"cancer_diagnosis_time";"vac_concept_id";"n"
2021-02-15;"Dose One";"0";"Pfizer-mRNA-BNT162b";24
2021-02-15;"Dose One";"0";"Moderna-mRNA-1273";8
2021-02-15;"Dose One";"1";"Pfizer-mRNA-BNT162b";9
2021-02-15;"Dose One";"1";"Moderna-mRNA-1273";4
2021-02-15;"Dose One";"2";"Pfizer-mRNA-BNT162b";11
2021-02-15;"Dose One";"2";"Moderna-mRNA-1273";2
2021-02-15;"Dose One";"3";"Pfizer-mRNA-BNT162b";8
2021-02-15;"Dose One";"3";"Moderna-mRNA-1273";2
2021-02-15;"Dose One";"4";"Pfizer-mRNA-BNT162b";19
2021-02-15;"Dose One";"4";"Moderna-mRNA-1273";4
2021-02-15;"Dose Two";"0";"Pfizer-mRNA-BNT162b";9
2021-02-15;"Dose Two";"1";"Pfizer-mRNA-BNT162b";6
2021-02-15;"Dose Two";"2";"Pfizer-mRNA-BNT162b";2
2021-02-15;"Dose Two";"2";"Moderna-mRNA-1273";1
2021-02-15;"Dose Two";"3";"Pfizer-mRNA-BNT162b";4
2021-02-15;"Dose Two";"4";"Pfizer-mRNA-BNT162b";4
2021-02-16;"Dose One";"0";"Pfizer-mRNA-BNT162b";20
2021-02-16;"Dose One";"0";"Moderna-mRNA-1273";2
2021-02-16;"Dose One";"0";"AZ-ChAdOx1";7
2021-02-16;"Dose One";"1";"Pfizer-mRNA-BNT162b";11
2021-02-16;"Dose One";"1";"Moderna-mRNA-1273";1
2021-02-16;"Dose One";"1";"AZ-ChAdOx1";3
2021-02-16;"Dose One";"2";"Pfizer-mRNA-BNT162b";9
2021-02-16;"Dose One";"2";"AZ-ChAdOx1";7
2021-02-16;"Dose One";"3";"Pfizer-mRNA-BNT162b";5
2021-02-16;"Dose One";"3";"Moderna-mRNA-1273";1
2021-02-16;"Dose One";"3";"AZ-ChAdOx1";4
2021-02-16;"Dose One";"4";"Pfizer-mRNA-BNT162b";5
2021-02-16;"Dose One";"4";"Moderna-mRNA-1273";1
2021-02-16;"Dose One";"4";"AZ-ChAdOx1";2
2021-02-16;"Dose Two";"0";"Pfizer-mRNA-BNT162b";4
2021-02-16;"Dose Two";"1";"Moderna-mRNA-1273";1
2021-02-16;"Dose Two";"3";"Pfizer-mRNA-BNT162b";2
2021-02-17;"Dose One";"0";"Pfizer-mRNA-BNT162b";17
2021-02-17;"Dose One";"0";"AZ-ChAdOx1";25
2021-02-17;"Dose One";"1";"Pfizer-mRNA-BNT162b";9
2021-02-17;"Dose One";"1";"Moderna-mRNA-1273";2
2021-02-17;"Dose One";"1";"AZ-ChAdOx1";16
2021-02-17;"Dose One";"2";"Pfizer-mRNA-BNT162b";12
2021-02-17;"Dose One";"2";"AZ-ChAdOx1";11
2021-02-17;"Dose One";"3";"Pfizer-mRNA-BNT162b";13
2021-02-17;"Dose One";"3";"Moderna-mRNA-1273";1
2021-02-17;"Dose One";"3";"AZ-ChAdOx1";15
2021-02-17;"Dose One";"4";"Pfizer-mRNA-BNT162b";11
2021-02-17;"Dose One";"4";"Moderna-mRNA-1273";2
2021-02-17;"Dose One";"4";"AZ-ChAdOx1";7
2021-02-17;"Dose Two";"0";"Pfizer-mRNA-BNT162b";4
2021-02-17;"Dose Two";"1";"Pfizer-mRNA-BNT162b";3
2021-02-17;"Dose Two";"2";"Pfizer-mRNA-BNT162b";1
2021-02-17;"Dose Two";"2";"Moderna-mRNA-1273";1
2021-02-18;"Dose One";"0";"Pfizer-mRNA-BNT162b";30
2021-02-18;"Dose One";"0";"AZ-ChAdOx1";23
2021-02-18;"Dose One";"1";"Pfizer-mRNA-BNT162b";55
2021-02-18;"Dose One";"1";"Moderna-mRNA-1273";3
2021-02-18;"Dose One";"1";"AZ-ChAdOx1";26
2021-02-18;"Dose One";"2";"Pfizer-mRNA-BNT162b";47
2021-02-18;"Dose One";"2";"Moderna-mRNA-1273";1
2021-02-18;"Dose One";"2";"AZ-ChAdOx1";10
2021-02-18;"Dose One";"3";"Pfizer-mRNA-BNT162b";30
2021-02-18;"Dose One";"3";"Moderna-mRNA-1273";2
2021-02-18;"Dose One";"3";"AZ-ChAdOx1";20
2021-02-18;"Dose One";"4";"Pfizer-mRNA-BNT162b";33
2021-02-18;"Dose One";"4";"Moderna-mRNA-1273";3
2021-02-18;"Dose One";"4";"AZ-ChAdOx1";12
2021-02-18;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-02-18;"Dose Two";"1";"Pfizer-mRNA-BNT162b";2
2021-02-18;"Dose Two";"1";"Moderna-mRNA-1273";2
2021-02-18;"Dose Two";"2";"Pfizer-mRNA-BNT162b";3
2021-02-18;"Dose Two";"2";"Moderna-mRNA-1273";1
2021-02-18;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-02-18;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-02-18;"Dose Two";"4";"Moderna-mRNA-1273";2
2021-02-19;"Dose One";"0";"Pfizer-mRNA-BNT162b";67
2021-02-19;"Dose One";"0";"Moderna-mRNA-1273";5
2021-02-19;"Dose One";"0";"AZ-ChAdOx1";18
2021-02-19;"Dose One";"1";"Pfizer-mRNA-BNT162b";53
2021-02-19;"Dose One";"1";"AZ-ChAdOx1";13
2021-02-19;"Dose One";"2";"Pfizer-mRNA-BNT162b";49
2021-02-19;"Dose One";"2";"AZ-ChAdOx1";16
2021-02-19;"Dose One";"3";"Pfizer-mRNA-BNT162b";47
2021-02-19;"Dose One";"3";"AZ-ChAdOx1";17
2021-02-19;"Dose One";"4";"Pfizer-mRNA-BNT162b";50
2021-02-19;"Dose One";"4";"Moderna-mRNA-1273";2
2021-02-19;"Dose One";"4";"AZ-ChAdOx1";10
2021-02-19;"Dose Two";"0";"Pfizer-mRNA-BNT162b";6
2021-02-19;"Dose Two";"0";"Moderna-mRNA-1273";3
2021-02-19;"Dose Two";"1";"Pfizer-mRNA-BNT162b";3
2021-02-19;"Dose Two";"1";"Moderna-mRNA-1273";1
2021-02-19;"Dose Two";"2";"Pfizer-mRNA-BNT162b";1
2021-02-19;"Dose Two";"2";"Moderna-mRNA-1273";2
2021-02-19;"Dose Two";"3";"Pfizer-mRNA-BNT162b";3
2021-02-19;"Dose Two";"3";"Moderna-mRNA-1273";5
2021-02-19;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-02-19;"Dose Two";"4";"Moderna-mRNA-1273";3
2021-02-20;"Dose One";"0";"Pfizer-mRNA-BNT162b";9
2021-02-20;"Dose One";"1";"Pfizer-mRNA-BNT162b";3
2021-02-20;"Dose One";"2";"Pfizer-mRNA-BNT162b";6
2021-02-20;"Dose One";"3";"Pfizer-mRNA-BNT162b";6
2021-02-20;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-02-20;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-02-21;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-02-21;"Dose One";"0";"AZ-ChAdOx1";1
2021-02-21;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-02-21;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-02-21;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-02-22;"Dose One";"0";"Pfizer-mRNA-BNT162b";18
2021-02-22;"Dose One";"0";"Moderna-mRNA-1273";3
2021-02-22;"Dose One";"0";"AZ-ChAdOx1";10
2021-02-22;"Dose One";"1";"Pfizer-mRNA-BNT162b";20
2021-02-22;"Dose One";"1";"Moderna-mRNA-1273";2
2021-02-22;"Dose One";"1";"AZ-ChAdOx1";15
2021-02-22;"Dose One";"2";"Pfizer-mRNA-BNT162b";26
2021-02-22;"Dose One";"2";"AZ-ChAdOx1";5
2021-02-22;"Dose One";"3";"Pfizer-mRNA-BNT162b";23
2021-02-22;"Dose One";"3";"AZ-ChAdOx1";13
2021-02-22;"Dose One";"4";"Pfizer-mRNA-BNT162b";19
2021-02-22;"Dose One";"4";"Moderna-mRNA-1273";1
2021-02-22;"Dose One";"4";"AZ-ChAdOx1";12
2021-02-22;"Dose Two";"0";"Pfizer-mRNA-BNT162b";8
2021-02-22;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-02-22;"Dose Two";"1";"Moderna-mRNA-1273";1
2021-02-22;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-02-22;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-02-23;"Dose One";"0";"Pfizer-mRNA-BNT162b";108
2021-02-23;"Dose One";"0";"Moderna-mRNA-1273";8
2021-02-23;"Dose One";"0";"AZ-ChAdOx1";25
2021-02-23;"Dose One";"1";"Pfizer-mRNA-BNT162b";127
2021-02-23;"Dose One";"1";"Moderna-mRNA-1273";5
2021-02-23;"Dose One";"1";"AZ-ChAdOx1";20
2021-02-23;"Dose One";"2";"Pfizer-mRNA-BNT162b";120
2021-02-23;"Dose One";"2";"Moderna-mRNA-1273";2
2021-02-23;"Dose One";"2";"AZ-ChAdOx1";9
2021-02-23;"Dose One";"3";"Pfizer-mRNA-BNT162b";107
2021-02-23;"Dose One";"3";"Moderna-mRNA-1273";5
2021-02-23;"Dose One";"3";"AZ-ChAdOx1";6
2021-02-23;"Dose One";"4";"Pfizer-mRNA-BNT162b";110
2021-02-23;"Dose One";"4";"Moderna-mRNA-1273";3
2021-02-23;"Dose One";"4";"AZ-ChAdOx1";8
2021-02-23;"Dose Two";"0";"Pfizer-mRNA-BNT162b";2
2021-02-23;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-02-23;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-02-23;"Dose Two";"1";"Moderna-mRNA-1273";3
2021-02-23;"Dose Two";"2";"Pfizer-mRNA-BNT162b";2
2021-02-23;"Dose Two";"2";"Moderna-mRNA-1273";1
2021-02-23;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-02-23;"Dose Two";"4";"Moderna-mRNA-1273";2
2021-02-24;"Dose One";"0";"Pfizer-mRNA-BNT162b";209
2021-02-24;"Dose One";"0";"Moderna-mRNA-1273";10
2021-02-24;"Dose One";"0";"AZ-ChAdOx1";16
2021-02-24;"Dose One";"1";"Pfizer-mRNA-BNT162b";258
2021-02-24;"Dose One";"1";"Moderna-mRNA-1273";3
2021-02-24;"Dose One";"1";"AZ-ChAdOx1";16
2021-02-24;"Dose One";"2";"Pfizer-mRNA-BNT162b";208
2021-02-24;"Dose One";"2";"Moderna-mRNA-1273";4
2021-02-24;"Dose One";"2";"AZ-ChAdOx1";18
2021-02-24;"Dose One";"3";"Pfizer-mRNA-BNT162b";196
2021-02-24;"Dose One";"3";"Moderna-mRNA-1273";2
2021-02-24;"Dose One";"3";"AZ-ChAdOx1";16
2021-02-24;"Dose One";"4";"Pfizer-mRNA-BNT162b";176
2021-02-24;"Dose One";"4";"Moderna-mRNA-1273";2
2021-02-24;"Dose One";"4";"AZ-ChAdOx1";12
2021-02-24;"Dose Two";"0";"Pfizer-mRNA-BNT162b";4
2021-02-24;"Dose Two";"1";"Moderna-mRNA-1273";1
2021-02-24;"Dose Two";"2";"Pfizer-mRNA-BNT162b";1
2021-02-24;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-02-24;"Dose Two";"4";"Moderna-mRNA-1273";1
2021-02-25;"Dose One";"0";"Pfizer-mRNA-BNT162b";203
2021-02-25;"Dose One";"0";"Moderna-mRNA-1273";5
2021-02-25;"Dose One";"0";"AZ-ChAdOx1";25
2021-02-25;"Dose One";"1";"Pfizer-mRNA-BNT162b";236
2021-02-25;"Dose One";"1";"Moderna-mRNA-1273";7
2021-02-25;"Dose One";"1";"AZ-ChAdOx1";15
2021-02-25;"Dose One";"2";"Pfizer-mRNA-BNT162b";214
2021-02-25;"Dose One";"2";"AZ-ChAdOx1";8
2021-02-25;"Dose One";"3";"Pfizer-mRNA-BNT162b";209
2021-02-25;"Dose One";"3";"Moderna-mRNA-1273";8
2021-02-25;"Dose One";"3";"AZ-ChAdOx1";14
2021-02-25;"Dose One";"4";"Pfizer-mRNA-BNT162b";210
2021-02-25;"Dose One";"4";"Moderna-mRNA-1273";4
2021-02-25;"Dose One";"4";"AZ-ChAdOx1";18
2021-02-25;"Dose Two";"0";"Pfizer-mRNA-BNT162b";1
2021-02-25;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-02-25;"Dose Two";"1";"Moderna-mRNA-1273";1
2021-02-25;"Dose Two";"2";"Pfizer-mRNA-BNT162b";4
2021-02-26;"Dose One";"0";"Pfizer-mRNA-BNT162b";150
2021-02-26;"Dose One";"0";"Moderna-mRNA-1273";7
2021-02-26;"Dose One";"0";"AZ-ChAdOx1";22
2021-02-26;"Dose One";"1";"Pfizer-mRNA-BNT162b";153
2021-02-26;"Dose One";"1";"Moderna-mRNA-1273";4
2021-02-26;"Dose One";"1";"AZ-ChAdOx1";21
2021-02-26;"Dose One";"2";"Pfizer-mRNA-BNT162b";118
2021-02-26;"Dose One";"2";"Moderna-mRNA-1273";4
2021-02-26;"Dose One";"2";"AZ-ChAdOx1";9
2021-02-26;"Dose One";"3";"Pfizer-mRNA-BNT162b";152
2021-02-26;"Dose One";"3";"Moderna-mRNA-1273";8
2021-02-26;"Dose One";"3";"AZ-ChAdOx1";13
2021-02-26;"Dose One";"4";"Pfizer-mRNA-BNT162b";132
2021-02-26;"Dose One";"4";"Moderna-mRNA-1273";5
2021-02-26;"Dose One";"4";"AZ-ChAdOx1";14
2021-02-26;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-02-26;"Dose Two";"1";"Moderna-mRNA-1273";1
2021-02-26;"Dose Two";"2";"Pfizer-mRNA-BNT162b";3
2021-02-26;"Dose Two";"3";"Pfizer-mRNA-BNT162b";6
2021-02-26;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-02-27;"Dose One";"0";"Pfizer-mRNA-BNT162b";6
2021-02-27;"Dose One";"0";"AZ-ChAdOx1";3
2021-02-27;"Dose One";"1";"Pfizer-mRNA-BNT162b";10
2021-02-27;"Dose One";"1";"AZ-ChAdOx1";3
2021-02-27;"Dose One";"2";"Pfizer-mRNA-BNT162b";5
2021-02-27;"Dose One";"3";"Pfizer-mRNA-BNT162b";7
2021-02-27;"Dose One";"3";"AZ-ChAdOx1";3
2021-02-27;"Dose One";"4";"Pfizer-mRNA-BNT162b";3
2021-02-27;"Dose One";"4";"AZ-ChAdOx1";5
2021-02-28;"Dose One";"0";"AZ-ChAdOx1";3
2021-02-28;"Dose One";"1";"AZ-ChAdOx1";1
2021-02-28;"Dose One";"4";"AZ-ChAdOx1";1
2021-03-01;"Dose One";"0";"Pfizer-mRNA-BNT162b";12
2021-03-01;"Dose One";"0";"Moderna-mRNA-1273";7
2021-03-01;"Dose One";"0";"AZ-ChAdOx1";4
2021-03-01;"Dose One";"1";"Pfizer-mRNA-BNT162b";9
2021-03-01;"Dose One";"1";"Moderna-mRNA-1273";3
2021-03-01;"Dose One";"1";"AZ-ChAdOx1";6
2021-03-01;"Dose One";"2";"Pfizer-mRNA-BNT162b";10
2021-03-01;"Dose One";"2";"Moderna-mRNA-1273";9
2021-03-01;"Dose One";"2";"AZ-ChAdOx1";1
2021-03-01;"Dose One";"2";"Jansen-Ad26";1
2021-03-01;"Dose One";"3";"Pfizer-mRNA-BNT162b";9
2021-03-01;"Dose One";"3";"Moderna-mRNA-1273";8
2021-03-01;"Dose One";"3";"AZ-ChAdOx1";1
2021-03-01;"Dose One";"4";"Pfizer-mRNA-BNT162b";9
2021-03-01;"Dose One";"4";"Moderna-mRNA-1273";2
2021-03-01;"Dose One";"4";"AZ-ChAdOx1";2
2021-03-01;"Dose Two";"0";"Pfizer-mRNA-BNT162b";1
2021-03-01;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-03-01;"Dose Two";"2";"Moderna-mRNA-1273";1
2021-03-01;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-03-02;"Dose One";"0";"Pfizer-mRNA-BNT162b";115
2021-03-02;"Dose One";"0";"Moderna-mRNA-1273";9
2021-03-02;"Dose One";"0";"AZ-ChAdOx1";11
2021-03-02;"Dose One";"1";"Pfizer-mRNA-BNT162b";101
2021-03-02;"Dose One";"1";"Moderna-mRNA-1273";13
2021-03-02;"Dose One";"1";"AZ-ChAdOx1";3
2021-03-02;"Dose One";"2";"Pfizer-mRNA-BNT162b";88
2021-03-02;"Dose One";"2";"Moderna-mRNA-1273";9
2021-03-02;"Dose One";"2";"AZ-ChAdOx1";1
2021-03-02;"Dose One";"3";"Pfizer-mRNA-BNT162b";95
2021-03-02;"Dose One";"3";"Moderna-mRNA-1273";4
2021-03-02;"Dose One";"3";"AZ-ChAdOx1";2
2021-03-02;"Dose One";"4";"Pfizer-mRNA-BNT162b";89
2021-03-02;"Dose One";"4";"Moderna-mRNA-1273";9
2021-03-02;"Dose One";"4";"AZ-ChAdOx1";7
2021-03-02;"Dose Two";"0";"Pfizer-mRNA-BNT162b";2
2021-03-02;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-03-03;"Dose One";"0";"Pfizer-mRNA-BNT162b";178
2021-03-03;"Dose One";"0";"Moderna-mRNA-1273";6
2021-03-03;"Dose One";"0";"AZ-ChAdOx1";15
2021-03-03;"Dose One";"1";"Pfizer-mRNA-BNT162b";180
2021-03-03;"Dose One";"1";"Moderna-mRNA-1273";13
2021-03-03;"Dose One";"1";"AZ-ChAdOx1";7
2021-03-03;"Dose One";"2";"Pfizer-mRNA-BNT162b";174
2021-03-03;"Dose One";"2";"Moderna-mRNA-1273";6
2021-03-03;"Dose One";"2";"AZ-ChAdOx1";5
2021-03-03;"Dose One";"3";"Pfizer-mRNA-BNT162b";160
2021-03-03;"Dose One";"3";"Moderna-mRNA-1273";5
2021-03-03;"Dose One";"3";"AZ-ChAdOx1";1
2021-03-03;"Dose One";"4";"Pfizer-mRNA-BNT162b";193
2021-03-03;"Dose One";"4";"Moderna-mRNA-1273";6
2021-03-03;"Dose One";"4";"AZ-ChAdOx1";1
2021-03-03;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-03-03;"Dose Two";"1";"Pfizer-mRNA-BNT162b";2
2021-03-03;"Dose Two";"3";"Pfizer-mRNA-BNT162b";2
2021-03-03;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-03-04;"Dose One";"0";"Pfizer-mRNA-BNT162b";148
2021-03-04;"Dose One";"0";"Moderna-mRNA-1273";8
2021-03-04;"Dose One";"0";"AZ-ChAdOx1";26
2021-03-04;"Dose One";"1";"Pfizer-mRNA-BNT162b";126
2021-03-04;"Dose One";"1";"Moderna-mRNA-1273";11
2021-03-04;"Dose One";"1";"AZ-ChAdOx1";21
2021-03-04;"Dose One";"1";"Jansen-Ad26";1
2021-03-04;"Dose One";"2";"Pfizer-mRNA-BNT162b";141
2021-03-04;"Dose One";"2";"Moderna-mRNA-1273";8
2021-03-04;"Dose One";"2";"AZ-ChAdOx1";19
2021-03-04;"Dose One";"3";"Pfizer-mRNA-BNT162b";134
2021-03-04;"Dose One";"3";"Moderna-mRNA-1273";22
2021-03-04;"Dose One";"3";"AZ-ChAdOx1";14
2021-03-04;"Dose One";"4";"Pfizer-mRNA-BNT162b";120
2021-03-04;"Dose One";"4";"Moderna-mRNA-1273";10
2021-03-04;"Dose One";"4";"AZ-ChAdOx1";10
2021-03-04;"Dose Two";"0";"Pfizer-mRNA-BNT162b";9
2021-03-04;"Dose Two";"0";"Moderna-mRNA-1273";2
2021-03-04;"Dose Two";"1";"Pfizer-mRNA-BNT162b";5
2021-03-04;"Dose Two";"1";"Moderna-mRNA-1273";1
2021-03-04;"Dose Two";"2";"Pfizer-mRNA-BNT162b";3
2021-03-04;"Dose Two";"2";"Moderna-mRNA-1273";1
2021-03-04;"Dose Two";"3";"Pfizer-mRNA-BNT162b";3
2021-03-04;"Dose Two";"3";"Moderna-mRNA-1273";3
2021-03-04;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-03-05;"Dose One";"0";"Pfizer-mRNA-BNT162b";83
2021-03-05;"Dose One";"0";"Moderna-mRNA-1273";13
2021-03-05;"Dose One";"0";"AZ-ChAdOx1";20
2021-03-05;"Dose One";"1";"Pfizer-mRNA-BNT162b";80
2021-03-05;"Dose One";"1";"Moderna-mRNA-1273";27
2021-03-05;"Dose One";"1";"AZ-ChAdOx1";21
2021-03-05;"Dose One";"2";"Pfizer-mRNA-BNT162b";78
2021-03-05;"Dose One";"2";"Moderna-mRNA-1273";21
2021-03-05;"Dose One";"2";"AZ-ChAdOx1";22
2021-03-05;"Dose One";"3";"Pfizer-mRNA-BNT162b";78
2021-03-05;"Dose One";"3";"Moderna-mRNA-1273";13
2021-03-05;"Dose One";"3";"AZ-ChAdOx1";9
2021-03-05;"Dose One";"4";"Pfizer-mRNA-BNT162b";75
2021-03-05;"Dose One";"4";"Moderna-mRNA-1273";9
2021-03-05;"Dose One";"4";"AZ-ChAdOx1";10
2021-03-05;"Dose Two";"0";"Pfizer-mRNA-BNT162b";21
2021-03-05;"Dose Two";"0";"Moderna-mRNA-1273";4
2021-03-05;"Dose Two";"1";"Pfizer-mRNA-BNT162b";14
2021-03-05;"Dose Two";"1";"Moderna-mRNA-1273";4
2021-03-05;"Dose Two";"2";"Pfizer-mRNA-BNT162b";14
2021-03-05;"Dose Two";"2";"Moderna-mRNA-1273";1
2021-03-05;"Dose Two";"3";"Pfizer-mRNA-BNT162b";14
2021-03-05;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-03-05;"Dose Two";"4";"Pfizer-mRNA-BNT162b";10
2021-03-05;"Dose Two";"4";"Moderna-mRNA-1273";1
2021-03-06;"Dose One";"0";"Pfizer-mRNA-BNT162b";6
2021-03-06;"Dose One";"0";"Moderna-mRNA-1273";4
2021-03-06;"Dose One";"0";"AZ-ChAdOx1";1
2021-03-06;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-03-06;"Dose One";"1";"Moderna-mRNA-1273";2
2021-03-06;"Dose One";"1";"AZ-ChAdOx1";7
2021-03-06;"Dose One";"2";"Pfizer-mRNA-BNT162b";1
2021-03-06;"Dose One";"2";"Moderna-mRNA-1273";1
2021-03-06;"Dose One";"2";"AZ-ChAdOx1";4
2021-03-06;"Dose One";"3";"Moderna-mRNA-1273";4
2021-03-06;"Dose One";"3";"AZ-ChAdOx1";6
2021-03-06;"Dose One";"4";"Moderna-mRNA-1273";1
2021-03-06;"Dose One";"4";"AZ-ChAdOx1";2
2021-03-06;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-03-06;"Dose Two";"0";"Moderna-mRNA-1273";2
2021-03-06;"Dose Two";"1";"Pfizer-mRNA-BNT162b";2
2021-03-06;"Dose Two";"2";"Pfizer-mRNA-BNT162b";4
2021-03-06;"Dose Two";"2";"Moderna-mRNA-1273";1
2021-03-06;"Dose Two";"3";"Pfizer-mRNA-BNT162b";6
2021-03-06;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-03-07;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-03-07;"Dose One";"0";"AZ-ChAdOx1";1
2021-03-07;"Dose One";"1";"AZ-ChAdOx1";2
2021-03-07;"Dose One";"2";"AZ-ChAdOx1";1
2021-03-07;"Dose One";"3";"AZ-ChAdOx1";3
2021-03-07;"Dose One";"4";"AZ-ChAdOx1";3
2021-03-07;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-03-08;"Dose One";"0";"Pfizer-mRNA-BNT162b";8
2021-03-08;"Dose One";"0";"Moderna-mRNA-1273";6
2021-03-08;"Dose One";"0";"AZ-ChAdOx1";20
2021-03-08;"Dose One";"1";"Pfizer-mRNA-BNT162b";7
2021-03-08;"Dose One";"1";"Moderna-mRNA-1273";11
2021-03-08;"Dose One";"1";"AZ-ChAdOx1";10
2021-03-08;"Dose One";"2";"Pfizer-mRNA-BNT162b";10
2021-03-08;"Dose One";"2";"Moderna-mRNA-1273";11
2021-03-08;"Dose One";"2";"AZ-ChAdOx1";10
2021-03-08;"Dose One";"3";"Pfizer-mRNA-BNT162b";9
2021-03-08;"Dose One";"3";"Moderna-mRNA-1273";8
2021-03-08;"Dose One";"3";"AZ-ChAdOx1";5
2021-03-08;"Dose One";"4";"Pfizer-mRNA-BNT162b";13
2021-03-08;"Dose One";"4";"Moderna-mRNA-1273";6
2021-03-08;"Dose One";"4";"AZ-ChAdOx1";9
2021-03-08;"Dose Two";"0";"Pfizer-mRNA-BNT162b";15
2021-03-08;"Dose Two";"0";"Moderna-mRNA-1273";4
2021-03-08;"Dose Two";"1";"Pfizer-mRNA-BNT162b";5
2021-03-08;"Dose Two";"1";"Moderna-mRNA-1273";10
2021-03-08;"Dose Two";"2";"Pfizer-mRNA-BNT162b";9
2021-03-08;"Dose Two";"3";"Pfizer-mRNA-BNT162b";6
2021-03-08;"Dose Two";"3";"Moderna-mRNA-1273";2
2021-03-08;"Dose Two";"4";"Pfizer-mRNA-BNT162b";10
2021-03-08;"Dose Two";"4";"Moderna-mRNA-1273";4
2021-03-09;"Dose One";"0";"Pfizer-mRNA-BNT162b";64
2021-03-09;"Dose One";"0";"Moderna-mRNA-1273";2
2021-03-09;"Dose One";"0";"AZ-ChAdOx1";25
2021-03-09;"Dose One";"1";"Pfizer-mRNA-BNT162b";52
2021-03-09;"Dose One";"1";"Moderna-mRNA-1273";3
2021-03-09;"Dose One";"1";"AZ-ChAdOx1";18
2021-03-09;"Dose One";"2";"Pfizer-mRNA-BNT162b";45
2021-03-09;"Dose One";"2";"Moderna-mRNA-1273";1
2021-03-09;"Dose One";"2";"AZ-ChAdOx1";14
2021-03-09;"Dose One";"3";"Pfizer-mRNA-BNT162b";66
2021-03-09;"Dose One";"3";"Moderna-mRNA-1273";2
2021-03-09;"Dose One";"3";"AZ-ChAdOx1";10
2021-03-09;"Dose One";"4";"Pfizer-mRNA-BNT162b";38
2021-03-09;"Dose One";"4";"AZ-ChAdOx1";8
2021-03-09;"Dose Two";"0";"Pfizer-mRNA-BNT162b";21
2021-03-09;"Dose Two";"1";"Pfizer-mRNA-BNT162b";14
2021-03-09;"Dose Two";"2";"Pfizer-mRNA-BNT162b";12
2021-03-09;"Dose Two";"2";"Moderna-mRNA-1273";3
2021-03-09;"Dose Two";"3";"Pfizer-mRNA-BNT162b";4
2021-03-09;"Dose Two";"4";"Pfizer-mRNA-BNT162b";8
2021-03-10;"Dose One";"0";"Pfizer-mRNA-BNT162b";78
2021-03-10;"Dose One";"0";"Moderna-mRNA-1273";3
2021-03-10;"Dose One";"0";"AZ-ChAdOx1";24
2021-03-10;"Dose One";"1";"Pfizer-mRNA-BNT162b";65
2021-03-10;"Dose One";"1";"Moderna-mRNA-1273";2
2021-03-10;"Dose One";"1";"AZ-ChAdOx1";19
2021-03-10;"Dose One";"2";"Pfizer-mRNA-BNT162b";61
2021-03-10;"Dose One";"2";"Moderna-mRNA-1273";10
2021-03-10;"Dose One";"2";"AZ-ChAdOx1";16
2021-03-10;"Dose One";"2";"Jansen-Ad26";1
2021-03-10;"Dose One";"3";"Pfizer-mRNA-BNT162b";65
2021-03-10;"Dose One";"3";"Moderna-mRNA-1273";5
2021-03-10;"Dose One";"3";"AZ-ChAdOx1";10
2021-03-10;"Dose One";"4";"Pfizer-mRNA-BNT162b";76
2021-03-10;"Dose One";"4";"Moderna-mRNA-1273";12
2021-03-10;"Dose One";"4";"AZ-ChAdOx1";9
2021-03-10;"Dose Two";"0";"Pfizer-mRNA-BNT162b";16
2021-03-10;"Dose Two";"0";"Moderna-mRNA-1273";3
2021-03-10;"Dose Two";"1";"Pfizer-mRNA-BNT162b";10
2021-03-10;"Dose Two";"1";"Moderna-mRNA-1273";1
